BELNR,GJAHR,BUZEI,EBELN,EBELP,MATNR,WERKS,MENGE,MEINS,WRBTR,TXBHW,MWSKZ,SAKTO,KOSTL,PS_PSP_PNR,AUFNR,GSBER,PRCTR,SGTXT,BUKRS,RBKPF_GJAHR,RBKPF_BUKRS,RBKPF_BLDAT,RBKPF_BUDAT,RBKPF_CPUDT,RBKPF_USNAM,RBKPF_BLART,RBKPF_LIFNR,RBKPF_WAERS,RBKPF_WRBTR,RBKPF_RMWWR,RBKPF_XBLNR,RBKPF_BKTXT,RBKPF_ZFBDT,RBKPF_ZTERM,RBKPF_ZLSCH,RBKPF_BVTYP,RBKPF_STBLG,RBKPF_STJAH,LIFNR,BSEG_BELNR,BSEG_GJAHR,BSEG_BUZEI,BSEG_KOART,BSEG_KUNNR,BSEG_HKONT,BSEG_KOSTL,BSEG_SAKTO,BSEG_MWSKZ,BSEG_DMBTR,BSEG_WRBTR,BSEG_WAERS,BSEG_SHKZG,BSEG_ZTERM,BSEG_ZFBDT,BSEG_SGTXT,BSEG_PRCTR,BSEG_GSBER,BKPF_BLART,BKPF_BLDAT,BKPF_BUDAT,BKPF_MONAT,BKPF_CPUDT,BKPF_USNAM,BKPF_TCODE,BKPF_BKTXT,BKPF_WAERS,BKPF_KURSF,BKPF_XBLNR,BKPF_BVTYP,BKPF_STBLG,BKPF_STJAH,BKPF_AWTYP,BKPF_AWKEY,BKPF_XSTOV,BSIK_LIFNR,BSIK_UMSKS,BSIK_UMSKZ,BSIK_BLART,BSIK_BUDAT,BSIK_BLDAT,BSIK_WAERS,BSIK_DMBTR,BSIK_WRBTR,BSIK_DMSHB,BSIK_SHKZG,BSIK_ZTERM,BSIK_ZFBDT,BSIK_REBZG,BSIK_REBZJ,BSIK_XBLNR,BSAK_LIFNR,BSAK_UMSKS,BSAK_UMSKZ,BSAK_BLART,BSAK_BUDAT,BSAK_BLDAT,BSAK_WAERS,BSAK_DMBTR,BSAK_WRBTR,BSAK_DMSHB,BSAK_SHKZG,BSAK_AUGDT,BSAK_AUGBL,BSAK_AUGJH,BSAK_XBLNR,BSAK_REBZG,REGUP_BUDAT,REGUP_LAUFI,REGUP_LAUFD,LAUFD,LAUFI,REGUH_ZBUKR,REGUH_LIFNR,REGUH_KUNNR,REGUH_EMPFG,REGUH_RZAWE,REGUH_WAERS,REGUH_RWBTR,REGUH_VALUT,REGUH_VBLNR,REGUH_VGJHR,REGUH_RBBUK,REGUH_HBKID,REGUH_HKTID,REGUH_XVORL,REGUH_XPYRT,REGUH_ABSND,REGUH_STGRD,REGUH_PRTNR,PAYR_ZBUKR,PAYR_HBKID,PAYR_HKTID,PAYR_RZAWE,PAYR_CHECT,PAYR_LIFNR,PAYR_KUNNR,VBLNR,PAYR_VGJHR,PAYR_WAERS,PAYR_RWBTR,PAYR_VALUT,PAYR_ZALDT,PAYR_XVORL,PAYR_STGRP,PAYR_PRTNR,PAYR_ABSND,PAYR_LAUFD,PAYR_LAUFI,PAYR_XSTAO,FEBEP_HBKID,FEBEP_HKTID,FEBEP_LFDNR,FEBEP_BUDAT,FEBEP_VALUT,FEBEP_WAERS,FEBEP_KWBTR,FEBEP_KWATR,FEBEP_XAUTO,FEBEP_ZUONR,FEBEP_SGTXT,FEBEP_VGEXT,FEBEP_BVTYP,FEBEP_LIFNR,FEBEP_EMPFG,FEBEP_MANDT,FEBEP_XSTBO,kpi_days_to_pay
5100000163,2024,1,4500000163,10,MAT00000037,3000,5.579,M,6491.28,1168.43,I1,6000000015,CC000015,WBS-0019,ORD580280,BU05,PC0002,Invoice line 163,2000,2025,1000,20250801,20250801,20250801,USER010,RE,V000003,EUR,190341.25,190341.25,INV00000163,Vendor Invoice 163,20250831,2/10NET30,C,CHECK,,,V000003,1000000035.0,2023.0,1.0,K,C000020,6000000001.0,CC000014,6000000004.0,V0,82518.08,82518.08,INR,H,2/10NET30,20231212.0,BSEG Line 35,PC0004,BU04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230416,RUN0006,20250902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-838
5100000164,2024,1,4500000164,10,MAT00000054,2000,39.03,L,23435.56,4218.4,I1,6000000009,CC000017,WBS-0003,,BU01,PC0006,Invoice line 164,1000,2025,3000,20250922,20250922,20250922,USER002,RE,V000039,EUR,102850.61,102850.61,INV00000164,Vendor Invoice 164,20251022,0002,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20250520,RUN0002,20251008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-125
5100000165,2025,1,4500000165,10,MAT00000018,1000,173.733,EA,482810.96,86905.97,V1,6000000029,CC000013,WBS-0009,,BU04,PC0002,Invoice line 165,2000,2023,1000,20231216,20231216,20231216,USER002,RE,V000025,EUR,278040.7,278040.7,INV00000165,Vendor Invoice 165,20240115,NET30,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240707,RUN0002,20240707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204
5100000166,2025,1,4500000166,10,MAT00000033,1100,6.32,EA,13475.12,2425.52,I0,6000000003,CC000010,WBS-0007,,BU02,PC0010,Invoice line 166,1000,2025,3000,20250426,20250426,20250426,USER019,RE,V000021,INR,354694.59,354694.59,INV00000166,Vendor Invoice 166,20250526,0002,C,,,,V000021,1000000117.0,2024.0,1.0,K,C000011,6000000008.0,CC000009,6000000009.0,V1,287713.36,287713.36,EUR,S,2/10NET30,20240725.0,BSEG Line 117,PC0006,BU05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240428,RUN0017,20240428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-363
5100000167,2024,1,4500000167,10,MAT00000057,2000,105.672,EA,487993.3,87838.79,I0,6000000023,CC000001,WBS-0017,,BU04,PC0009,Invoice line 167,2000,2024,1000,20241103,20241103,20241103,USER012,RE,V000004,INR,12928.92,12928.92,INV00000167,Vendor Invoice 167,20241203,2/10NET30,C,,,,V000004,1000000122.0,2023.0,1.0,K,,6000000027.0,CC000014,6000000009.0,V0,224319.56,224319.56,INR,S,2/10NET30,20230511.0,BSEG Line 122,PC0008,BU05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240223,RUN0006,20241214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-254
5100000168,2023,1,4500000168,10,MAT00000018,2000,140.256,KG,388726.52,69970.77,I0,6000000024,CC000020,WBS-0009,,BU04,PC0004,Invoice line 168,3000,2024,3000,20241230,20241230,20241230,USER015,RE,V000036,EUR,220992.31,220992.31,INV00000168,Vendor Invoice 168,20250129,NET30,C,CHECK,,,V000036,1000000076.0,2025.0,1.0,K,C000012,6000000001.0,CC000016,6000000002.0,V1,54373.72,54373.72,EUR,H,NET30,20250815.0,BSEG Line 76,PC0005,BU05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230425,RUN0002,20250405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-615
5100000169,2023,1,4500000169,10,MAT00000007,3000,127.16,EA,139489.43,25108.1,I1,6000000004,CC000019,WBS-0027,ORD822460,BU02,PC0010,Invoice line 169,1000,2025,3000,20250802,20250802,20250802,USER002,RE,V000020,USD,232718.28,232718.28,INV00000169,Vendor Invoice 169,20250901,2/10NET30,C,,,,V000020,1000000003.0,2023.0,1.0,A,C000040,6000000006.0,CC000005,6000000017.0,I1,285770.1,285770.1,INR,H,0002,20231202.0,BSEG Line 3,PC0002,BU02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230104,RUN0012,20250123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-941
5100000170,2025,1,4500000170,10,MAT00000055,2100,93.882,L,143900.45,25902.08,I1,6000000024,CC000014,WBS-0009,,BU03,PC0008,Invoice line 170,1000,2024,3000,20240214,20240214,20240214,USER018,RE,V000030,INR,22486.03,22486.03,INV00000170,Vendor Invoice 170,20240315,NET60,C,,,,V000030,1000000051.0,2024.0,1.0,S,,6000000030.0,CC000016,6000000022.0,V1,234410.39,234410.39,USD,S,NET60,20250130.0,BSEG Line 51,PC0010,BU02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230203,RUN0017,20250514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-376
5100000171,2024,1,4500000171,10,MAT00000057,2000,107.112,L,389517.07,70113.07,V0,6000000007,CC000003,WBS-0020,,BU01,PC0008,Invoice line 171,3000,2023,1000,20231231,20231231,20231231,USER009,RE,V000039,INR,97163.87,97163.87,INV00000171,Vendor Invoice 171,20240130,0001,C,,,,V000039,1000000104.0,2025.0,1.0,K,,6000000014.0,CC000015,6000000003.0,V1,182734.07,182734.07,USD,H,NET30,20250320.0,BSEG Line 104,PC0005,BU04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20250520,RUN0002,20251008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506
5100000172,2024,1,4500000172,10,MAT00000009,2000,82.805,M,360693.61,64924.85,V2,6000000019,CC000002,WBS-0005,,BU02,PC0002,Invoice line 172,2000,2024,1000,20240518,20240518,20240518,USER005,RE,V000009,INR,393634.5,393634.5,INV00000172,Vendor Invoice 172,20240617,0002,C,SEPA,,,V000009,1000000200.0,2025.0,1.0,S,C000003,6000000020.0,CC000018,6000000013.0,I1,19457.65,19457.65,USD,S,0001,20250427.0,BSEG Line 200,PC0003,BU01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240708,RUN0010,20240708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
5100000173,2023,1,4500000173,10,MAT00000031,1100,16.719,EA,5511.42,992.06,I0,6000000016,CC000007,WBS-0004,,BU02,PC0010,Invoice line 173,1000,2025,3000,20251014,20251014,20251014,USER007,RE,V000033,INR,378132.25,378132.25,INV00000173,Vendor Invoice 173,20251113,0001,C,CHECK,,,V000033,1000000007.0,2025.0,1.0,S,C000024,6000000015.0,CC000004,6000000020.0,V1,398011.37,398011.37,USD,H,NET30,20260104.0,BSEG Line 7,PC0002,BU05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230809,RUN0003,20241016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-797
5100000174,2023,1,4500000174,10,MAT00000003,3000,86.27,M,288551.58,51939.28,V2,6000000016,CC000005,WBS-0024,ORD747224,BU04,PC0005,Invoice line 174,2000,2024,3000,20240716,20240716,20240716,USER002,RE,V000004,USD,226864.91,226864.91,INV00000174,Vendor Invoice 174,20240815,NET60,C,,,,V000004,1000000122.0,2023.0,1.0,K,,6000000027.0,CC000014,6000000009.0,V0,224319.56,224319.56,INR,S,2/10NET30,20230511.0,BSEG Line 122,PC0008,BU05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240223,RUN0006,20241214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-144
5100000175,2024,1,4500000175,10,MAT00000001,1100,58.273,PC,137838.95,24811.01,V1,6000000025,CC000007,WBS-0028,,BU02,PC0010,Invoice line 175,2000,2025,1000,20250213,20250213,20250213,USER016,RE,V000031,USD,381976.79,381976.79,INV00000175,Vendor Invoice 175,20250315,0001,C,,,,V000031,1000000019.0,2023.0,1.0,K,,6000000005.0,CC000004,6000000016.0,I0,117145.97,117145.97,USD,S,0001,20240127.0,BSEG Line 19,PC0005,BU03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230430,RUN0005,20250516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-655
5100000176,2023,1,4500000176,10,MAT00000052,3000,47.339,M,12992.19,2338.59,I1,6000000010,CC000020,WBS-0015,,BU03,PC0005,Invoice line 176,3000,2023,3000,20230809,20230809,20230809,USER007,RE,V000032,USD,400771.45,400771.45,INV00000176,Vendor Invoice 176,20230908,2/10NET30,C,DTAZV,,,V000032,1000000028.0,2023.0,1.0,S,,6000000016.0,CC000007,6000000001.0,V1,282526.12,282526.12,EUR,H,NET60,20230224.0,BSEG Line 28,PC0009,BU05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230416,RUN0019,20231203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-115
5100000177,2025,1,4500000177,10,MAT00000031,3000,98.039,EA,390698.16,70325.67,I0,6000000012,CC000003,WBS-0014,ORD355958,BU03,PC0009,Invoice line 177,1000,2024,2000,20241003,20241003,20241003,USER019,RE,V000017,INR,419555.87,419555.87,INV00000177,Vendor Invoice 177,20241102,0002,C,DTAZV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230414,RUN0013,20251024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-538
5100000178,2023,1,4500000178,10,MAT00000035,2000,96.194,PC,12834.2,2310.16,V0,6000000013,CC000017,WBS-0009,,BU03,PC0002,Invoice line 178,3000,2023,3000,20230308,20230308,20230308,USER020,RE,V000009,EUR,213805.12,213805.12,INV00000178,Vendor Invoice 178,20230407,2/10NET30,C,,,,V000009,1000000005.0,2023.0,1.0,S,,6000000029.0,CC000018,6000000029.0,V1,496204.88,496204.88,USD,S,0001,20240104.0,BSEG Line 5,PC0003,BU02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240708,RUN0010,20240708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488
5100000179,2023,1,4500000179,10,MAT00000030,3000,114.486,M,263000.67,47340.12,V2,6000000022,CC000017,WBS-0002,,BU04,PC0010,Invoice line 179,2000,2024,2000,20240907,20240907,20240907,USER005,RE,V000034,EUR,120480.45,120480.45,INV00000179,Vendor Invoice 179,20241007,0002,C,,,,V000034,1000000020.0,2024.0,1.0,S,,6000000024.0,CC000003,6000000029.0,I0,445539.13,445539.13,EUR,H,0001,20241007.0,BSEG Line 20,PC0009,BU03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230627,RUN0016,20240327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-438
5100000180,2025,1,4500000180,10,MAT00000049,2000,5.569,PC,3961.17,713.01,I0,6000000010,CC000013,WBS-0015,,BU01,PC0010,Invoice line 180,2000,2024,3000,20241125,20241125,20241125,USER018,RE,V000029,INR,110623.56,110623.56,INV00000180,Vendor Invoice 180,20241225,NET60,C,DTAZV,,,V000029,1000000009.0,2024.0,1.0,A,,6000000026.0,CC000015,6000000012.0,I0,362033.97,362033.97,USD,S,NET60,20241007.0,BSEG Line 9,PC0008,BU01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230422,RUN0015,20240302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-583
5100000181,2023,1,4500000181,10,MAT00000029,3000,79.738,L,174481.1,31406.6,V0,6000000024,CC000007,WBS-0010,,BU01,PC0009,Invoice line 181,1000,2023,2000,20230115,20230115,20230115,USER004,RE,V000031,USD,44711.28,44711.28,INV00000181,Vendor Invoice 181,20230214,2/10NET30,C,SEPA,,,V000031,1000000181.0,2024.0,1.0,A,,6000000025.0,CC000002,6000000001.0,V0,376150.72,376150.72,USD,S,0002,20240705.0,BSEG Line 181,PC0009,BU05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230430,RUN0005,20250516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105
5100000182,2024,1,4500000182,10,MAT00000051,2100,109.39,PC,530005.49,95400.99,V2,6000000008,CC000001,WBS-0010,ORD965674,BU04,PC0010,Invoice line 182,1000,2025,3000,20250316,20250316,20250316,USER009,RE,V000025,EUR,413132.79,413132.79,INV00000182,Vendor Invoice 182,20250415,0002,C,,,,V000025,1000000001.0,2025.0,1.0,S,C000003,6000000002.0,CC000002,6000000012.0,V2,207239.46,207239.46,EUR,H,0002,20251110.0,BSEG Line 1,PC0008,BU03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240707,RUN0002,20240707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-252
5100000183,2025,1,4500000183,10,MAT00000052,3000,128.174,PC,527241.19,94903.41,V0,6000000015,CC000011,WBS-0002,,BU04,PC0006,Invoice line 183,1000,2023,1000,20230513,20230513,20230513,USER002,RE,V000002,EUR,379376.39,379376.39,INV00000183,Vendor Invoice 183,20230612,NET60,C,SEPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240526,RUN0002,20251221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379
5100000184,2024,1,4500000184,10,MAT00000043,2100,80.705,KG,19365.97,3485.87,V0,6000000028,CC000003,WBS-0004,,BU05,PC0002,Invoice line 184,1000,2025,1000,20250901,20250901,20250901,USER005,RE,V000034,USD,132337.36,132337.36,INV00000184,Vendor Invoice 184,20251001,NET60,C,CHECK,,,V000034,1000000116.0,2023.0,1.0,A,,6000000003.0,CC000001,6000000012.0,V2,343537.07,343537.07,INR,H,NET60,20231010.0,BSEG Line 116,PC0010,BU05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230627,RUN0016,20240327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-797
5100000185,2023,1,4500000185,10,MAT00000007,2100,98.633,PC,228198.3,41075.69,I1,6000000009,CC000004,WBS-0010,,BU04,PC0001,Invoice line 185,3000,2025,1000,20250703,20250703,20250703,USER018,RE,V000023,INR,107436.66,107436.66,INV00000185,Vendor Invoice 185,20250802,0001,C,,,,V000023,1000000032.0,2024.0,1.0,D,C000009,6000000017.0,CC000013,6000000028.0,V0,391885.87,391885.87,USD,S,NET60,20240602.0,BSEG Line 32,PC0007,BU01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230711,RUN0009,20231226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-723
5100000186,2025,1,4500000186,10,MAT00000045,2000,9.974,PC,9721.66,1749.9,V0,6000000006,CC000013,WBS-0003,ORD975474,BU03,PC0010,Invoice line 186,2000,2025,1000,20250502,20250502,20250502,USER004,RE,V000004,USD,24434.86,24434.86,INV00000186,Vendor Invoice 186,20250601,2/10NET30,C,CHECK,,,V000004,1000000122.0,2023.0,1.0,K,,6000000027.0,CC000014,6000000009.0,V0,224319.56,224319.56,INR,S,2/10NET30,20230511.0,BSEG Line 122,PC0008,BU05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240223,RUN0006,20241214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-434
5100000187,2024,1,4500000187,10,MAT00000042,2100,110.261,KG,418914.62,75404.63,I0,6000000014,CC000011,WBS-0006,,BU02,PC0004,Invoice line 187,2000,2023,2000,20230918,20230918,20230918,USER006,RE,V000003,USD,325515.58,325515.58,INV00000187,Vendor Invoice 187,20231018,NET30,C,,,,V000003,1000000035.0,2023.0,1.0,K,C000020,6000000001.0,CC000014,6000000004.0,V0,82518.08,82518.08,INR,H,2/10NET30,20231212.0,BSEG Line 35,PC0004,BU04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230416,RUN0006,20250902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-155
5100000188,2024,1,4500000188,10,MAT00000056,3000,29.631,PC,100113.67,18020.46,I1,6000000026,CC000019,WBS-0010,,BU04,PC0004,Invoice line 188,2000,2024,1000,20240609,20240609,20240609,USER015,RE,V000021,INR,65152.47,65152.47,INV00000188,Vendor Invoice 188,20240709,0001,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240428,RUN0017,20240428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42
5100000189,2025,1,4500000189,10,MAT00000058,1000,88.688,KG,65762.15,11837.19,I0,6000000019,CC000002,WBS-0004,ORD868278,BU04,PC0001,Invoice line 189,1000,2023,2000,20231117,20231117,20231117,USER001,RE,V000006,USD,109514.41,109514.41,INV00000189,Vendor Invoice 189,20231217,2/10NET30,C,,1000000030.0,2023.0,V000006,1000000101.0,2025.0,1.0,D,,6000000016.0,CC000009,6000000009.0,I1,40505.82,40505.82,INR,S,NET30,20250329.0,BSEG Line 101,PC0003,BU04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230824,RUN0014,20230905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85
5100000190,2023,1,4500000190,10,MAT00000040,2000,19.304,M,27848.14,5012.67,I0,6000000007,CC000006,WBS-0028,,BU03,PC0008,Invoice line 190,2000,2023,3000,20230204,20230204,20230204,USER004,RE,V000036,EUR,218591.12,218591.12,INV00000190,Vendor Invoice 190,20230306,2/10NET30,C,,,,V000036,1000000014.0,2024.0,1.0,D,,6000000006.0,CC000015,6000000010.0,I1,74313.18,74313.18,EUR,S,NET60,20250112.0,BSEG Line 14,PC0008,BU01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230425,RUN0002,20250405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
5100000191,2025,1,4500000191,10,MAT00000021,2100,157.426,EA,251919.38,45345.49,I1,6000000019,CC000007,WBS-0016,ORD960341,BU02,PC0009,Invoice line 191,1000,2025,3000,20250224,20250224,20250224,USER012,RE,V000016,EUR,123110.49,123110.49,INV00000191,Vendor Invoice 191,20250326,0002,C,DTAZV,1000000168.0,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230528,RUN0010,20250815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-638
5100000192,2024,1,4500000192,10,MAT00000048,1000,20.904,M,101743.95,18313.91,V1,6000000024,CC000010,WBS-0015,,BU01,PC0003,Invoice line 192,1000,2023,2000,20230906,20230906,20230906,USER005,RE,V000023,EUR,134121.7,134121.7,INV00000192,Vendor Invoice 192,20231006,NET60,C,,,,V000023,1000000147.0,2025.0,1.0,S,,6000000013.0,CC000020,6000000030.0,I1,148063.72,148063.72,INR,H,NET60,20251010.0,BSEG Line 147,PC0008,BU03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230711,RUN0009,20231226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57
5100000193,2025,1,4500000193,10,MAT00000048,2100,174.463,KG,428505.55,77131.0,V1,6000000021,CC000015,WBS-0012,ORD648991,BU01,PC0010,Invoice line 193,2000,2025,1000,20250227,20250227,20250227,USER008,RE,V000022,EUR,89506.02,89506.02,INV00000193,Vendor Invoice 193,20250329,0001,C,SEPA,,,V000022,1000000087.0,2023.0,1.0,A,,6000000009.0,CC000012,6000000025.0,V0,225799.52,225799.52,EUR,S,NET30,20230312.0,BSEG Line 87,PC0005,BU04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230122,RUN0017,20230122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-767
5100000194,2023,1,4500000194,10,MAT00000045,2100,120.709,L,135586.38,24405.55,V0,6000000012,CC000015,WBS-0010,,BU03,PC0004,Invoice line 194,2000,2024,2000,20240122,20240122,20240122,USER011,RE,V000032,EUR,381801.73,381801.73,INV00000194,Vendor Invoice 194,20240221,NET60,C,SEPA,,,V000032,1000000072.0,2025.0,1.0,K,,6000000017.0,CC000019,6000000022.0,V1,20393.03,20393.03,USD,H,0002,20251021.0,BSEG Line 72,PC0003,BU03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230416,RUN0019,20231203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-281
5100000195,2025,1,4500000195,10,MAT00000018,2000,170.627,PC,507400.33,91332.06,V2,6000000030,CC000004,WBS-0002,,BU04,PC0005,Invoice line 195,2000,2024,3000,20240606,20240606,20240606,USER011,RE,V000007,USD,73125.34,73125.34,INV00000195,Vendor Invoice 195,20240706,0002,C,SEPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230926,RUN0013,20250729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-254
5100000196,2025,1,4500000196,10,MAT00000007,2100,21.911,KG,80662.06,14519.17,I1,6000000025,CC000011,WBS-0029,,BU02,PC0003,Invoice line 196,3000,2024,2000,20240407,20240407,20240407,USER009,RE,V000018,USD,297043.74,297043.74,INV00000196,Vendor Invoice 196,20240507,0001,C,CHECK,,,V000018,1000000018.0,2024.0,1.0,S,C000007,6000000008.0,CC000019,6000000012.0,I1,442687.75,442687.75,EUR,H,2/10NET30,20241231.0,BSEG Line 18,PC0005,BU02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230106,RUN0003,20230106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-457
